image_path,mask_path
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0355\patient0355_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0289\patient0289_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0012\patient0012_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0423\patient0423_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0101\patient0101_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0269\patient0269_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0444\patient0444_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0436\patient0436_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0242\patient0242_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0009\patient0009_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0257\patient0257_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0157\patient0157_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0386\patient0386_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0165\patient0165_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0265\patient0265_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0153\patient0153_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0298\patient0298_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0225\patient0225_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0116\patient0116_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0270\patient0270_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0022\patient0022_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0224\patient0224_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0308\patient0308_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0366\patient0366_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0263\patient0263_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0121\patient0121_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0176\patient0176_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0255\patient0255_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0281\patient0281_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0338\patient0338_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0098\patient0098_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0062\patient0062_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0337\patient0337_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0232\patient0232_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_2CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_4CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_4CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_4CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0249\patient0249_4CH_ES_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_2CH_ED.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_2CH_ED_gt.mhd
C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_2CH_ES.mhd,C:\Users\betza\OneDrive\Desktop\camus_data\training\patient0119\patient0119_2CH_ES_gt.mhd
